,compound,date,negative,neutral,positive,tn,tweet,user
250,0.4019,Sun Apr 29 13:22:03 +0000 2018,0.0,0.87,0.13,250,RT @brodiefenlon: Here's how to watch &amp; listen to special live coverage of tonight's Toronto vigil @CBCNews https://t.co/pgeYYYBzqi https:/…,@cbcnews
251,-0.34,Sun Apr 29 13:00:20 +0000 2018,0.156,0.844,0.0,251,The fast-moving grass fire spread across 325 hectares of hills and valleys. https://t.co/atLlAepKQB @mickicowan,@cbcnews
252,0.0,Sun Apr 29 12:00:16 +0000 2018,0.0,1.0,0.0,252,Trump administration cites generic pharmaceuticals and border control as reasons. https://t.co/YkRLE253ya,@cbcnews
253,-0.0191,Sun Apr 29 11:00:25 +0000 2018,0.116,0.772,0.112,253,City data shows many vying for prime locations despite no promise of opening. https://t.co/Bt0t5K0ui4 @wardrachel,@cbcnews
254,0.4019,Sun Apr 29 10:00:05 +0000 2018,0.0,0.881,0.119,254,"After purchasing the tintype, they got a call from another antique hunter who was convinced it was a photo of the n… https://t.co/e725YfwC6K",@cbcnews
255,-0.3612,Sun Apr 29 09:00:01 +0000 2018,0.116,0.884,0.0,255,"#Analysis: One and done. With many voters still pessimistic about the economy, Albertans look set to kick out NDP.… https://t.co/aosh8JGIG5",@cbcnews
256,0.34,Sun Apr 29 08:00:06 +0000 2018,0.0,0.876,0.124,256,The B.C. Badgers play in a senior men's division and every player on the roster is a woman. https://t.co/pJw5K3kCB3 @Jesse_Johnston,@cbcnews
257,-0.4215,Sun Apr 29 07:00:08 +0000 2018,0.256,0.595,0.149,257,"Other credits included Partridge Family, Blossom, Soap and Dead Poets Society. https://t.co/s5UOFjPzKj",@cbcnews
258,0.1531,Sun Apr 29 06:00:08 +0000 2018,0.125,0.714,0.161,258,New triage system could help cut wait times for other medical specialists. https://t.co/iK8ItRLel2 @sarahcrgr,@cbcnews
259,-0.765,Sun Apr 29 05:00:10 +0000 2018,0.423,0.455,0.123,259,The suspected 'Golden State Killer' was arrested with the help of genealogy databases. https://t.co/4xnmpk00BJ,@cbcnews
260,0.4588,Sun Apr 29 04:00:30 +0000 2018,0.0,0.8,0.2,260,RT @CBCKW891: Justin Bieber visits hometown museum exhibit dedicated to himself https://t.co/L0HHJPkT6k https://t.co/kvUqsJeoQE,@cbcnews
261,0.6705,Sun Apr 29 03:00:00 +0000 2018,0.11,0.591,0.3,261,"RT @CBCNorth: Hundreds of 'perfectly good boots' trashed at Yellowknife dump, locals snatch them up https://t.co/YO3T4iOrlG https://t.co/rU…",@cbcnews
262,-0.34,Sun Apr 29 02:30:17 +0000 2018,0.286,0.714,0.0,262,Warning: This story contains graphic details. https://t.co/jXChH9kqmU,@cbcnews
263,0.0,Sun Apr 29 02:00:14 +0000 2018,0.0,1.0,0.0,263,Porn actress claims she had affair with Trump several years before he became U.S. president. https://t.co/9vGFG7Suon,@cbcnews
264,-0.3182,Sun Apr 29 01:30:01 +0000 2018,0.161,0.839,0.0,264,Democrats claim committee chose not to investigate or ignored evidence of collusion. https://t.co/xYiqdmLzDO,@cbcnews
265,-0.7351,Sun Apr 29 01:00:02 +0000 2018,0.36,0.64,0.0,265,"#Opinion: Sometimes suffering is inevitable, but exploitation of that suffering is not. https://t.co/ytnCKE0tXw",@cbcnews
266,-0.6808,Sun Apr 29 00:30:00 +0000 2018,0.272,0.728,0.0,266,Saudi Arabia announces deaths of 2 other Houthi leaders in battle to defeat movement that controls Sanaa. https://t.co/HH9mXqaOhw,@cbcnews
267,-0.7906,Sun Apr 29 00:00:11 +0000 2018,0.5,0.5,0.0,267,Swedish Academy crisis deepens amid sexual misconduct scandal. https://t.co/gfBVLZ42XA,@cbcnews
268,-0.1531,Sat Apr 28 23:30:02 +0000 2018,0.202,0.673,0.125,268,"The disgraced comedian, 80, can only leave his Philadelphia house to meet lawyers or see a doctor. https://t.co/4xK0PB5LIS",@cbcnews
269,0.2732,Sat Apr 28 23:00:16 +0000 2018,0.0,0.877,0.123,269,It's part of an international effort aimed at ensuring the denuclearization of the Korean peninsula. https://t.co/fMGCIqI04R,@cbcnews
270,-0.6597,Sat Apr 28 22:30:06 +0000 2018,0.262,0.738,0.0,270,A tricky time-stamp and a little-known term made it difficult to verify an image of an odd Facebook post from the a… https://t.co/vMZ2D0exCb,@cbcnews
271,0.4939,Sat Apr 28 22:00:14 +0000 2018,0.0,0.849,0.151,271,One cardiologist says the research will change how he administers oxygen in his own coronary care unit. https://t.co/ryhm6miAHv @ShowweiChu,@cbcnews
272,0.0,Sat Apr 28 21:30:00 +0000 2018,0.0,1.0,0.0,272,Toronto Sun report cites anonymous sources who either spoke to or heard Minassian allegedly say inside the detentio… https://t.co/dk03ySaAd1,@cbcnews
273,0.0,Sat Apr 28 21:00:01 +0000 2018,0.0,1.0,0.0,273,#Newsletter Your invitation to royal wedding news ahead of Prince Harry and Meghan Markle's nuptials. https://t.co/lE80QUJW6j,@cbcnews
274,-0.0258,Sat Apr 28 20:30:07 +0000 2018,0.139,0.727,0.133,274,RT @CBCEdmonton: Critical alert issued as flooding forces evacuation in Woodlands County https://t.co/aqyr7MEUqH https://t.co/D1sUQGbJzR,@cbcnews
275,-0.4939,Sat Apr 28 20:00:17 +0000 2018,0.255,0.65,0.095,275,Parents had lost court appeal to allow them to take terminally ill boy to Italy. https://t.co/h6FPMJusTA,@cbcnews
276,0.6249,Sat Apr 28 19:30:09 +0000 2018,0.086,0.674,0.24,276,Here's how to find tomorrow's special coverage of the vigil to honour the victims of the Yonge Street van attack.… https://t.co/vtLl1CV0Ek,@cbcnews
277,0.0,Sat Apr 28 19:00:16 +0000 2018,0.0,1.0,0.0,277,"""We need to move on. We need to face the fact that it did happen."" https://t.co/Sj3InSlf74 @amaramclaughlin",@cbcnews
278,0.5106,Sat Apr 28 18:30:02 +0000 2018,0.0,0.798,0.202,278,"The Hamilton, Ont.-raised performer is earning kudos in starring role on Broadway. https://t.co/YCEUfsv9YO @TO_jwo",@cbcnews
279,0.8176,Sat Apr 28 18:00:01 +0000 2018,0.0,0.727,0.273,279,"#Analysis: If the Ontario PCs win in June, it will be due to the same voter coalition that won in 1995.… https://t.co/PLPzt5rRef",@cbcnews
280,0.5106,Sat Apr 28 17:30:00 +0000 2018,0.0,0.82,0.18,280,The strong American dollar is enticing stateside bidders at one of Canada's largest industrial auctions.… https://t.co/uUfz0eGiLJ,@cbcnews
281,0.0,Sat Apr 28 17:00:03 +0000 2018,0.0,1.0,0.0,281,"As the spring freshet rapidly pushed the river past the flood level of 6.5 metres on Friday morning, many sat outsi… https://t.co/VJpRh6nL2n",@cbcnews
282,0.0,Sat Apr 28 16:30:02 +0000 2018,0.0,1.0,0.0,282,#Analysis: Handshakes tell you a lot about how the 3 countries see each other. https://t.co/wHTJyqFIsd @EvanDyerCBC,@cbcnews
283,-0.4404,Sat Apr 28 16:00:00 +0000 2018,0.136,0.809,0.055,283,An opposition activist talks about the dangers of Putin's new term and the challenges of trying to end his reign.… https://t.co/bzkaza24Rl,@cbcnews
284,0.0,Sat Apr 28 15:30:03 +0000 2018,0.0,1.0,0.0,284,The water level is now 1.7 metres above the flood level. https://t.co/xULt8IHc5n @GailHarding_,@cbcnews
285,-0.6705,Sat Apr 28 15:00:15 +0000 2018,0.273,0.727,0.0,285,Toronto police have now revealed the identities of the 10 people killed. https://t.co/EPYysiNjjL,@cbcnews
286,0.0,Sat Apr 28 14:30:16 +0000 2018,0.0,1.0,0.0,286,The market operator says it expects to resume regular trading on Monday. https://t.co/CIgZSXhtMQ,@cbcnews
287,-0.2732,Sat Apr 28 14:00:52 +0000 2018,0.11,0.89,0.0,287,"People who send their DNA away for testing might be putting their privacy at risk.

Read more:… https://t.co/hEaUAi7uR6",@cbcnews
288,0.0,Sat Apr 28 13:30:08 +0000 2018,0.0,1.0,0.0,288,Some fishermen are waiting up to 7 years. https://t.co/0qZOlsLfuv @SaraFrasercbc,@cbcnews
289,0.7783,Sat Apr 28 13:00:28 +0000 2018,0.0,0.625,0.375,289,"Don MacGowan credits integrity, competitiveness and his wife's home cooking for a long, active life. https://t.co/l2q0H1r9Ma @thewrightpage",@cbcnews
290,0.5423,Sat Apr 28 13:00:02 +0000 2018,0.0,0.774,0.226,290,"The Korea peace summit was full of symbolism, starting with a handshake: https://t.co/ChdUN5sRQO https://t.co/OxjSCKN5HQ",@cbcnews
291,0.0,Sat Apr 28 12:00:32 +0000 2018,0.0,1.0,0.0,291,"Holy heist, Batman! 900 comics snatched from Ottawa collector https://t.co/ZN9OiUAmao https://t.co/OfIy5EGnbu",@cbcnews
292,0.0,Sat Apr 28 11:00:18 +0000 2018,0.0,1.0,0.0,292,Flip phones are making a comeback https://t.co/oaKacYbOA3 https://t.co/aM64lP6L8v,@cbcnews
293,0.0,Sat Apr 28 10:00:05 +0000 2018,0.0,1.0,0.0,293,Robots take over at P.E.I. school as students learn to code | CBC News https://t.co/G7hRZrUZvw https://t.co/kzYrcR4PXU,@cbcnews
294,0.0,Sat Apr 28 09:00:04 +0000 2018,0.0,1.0,0.0,294,"Canadian federation in a state of 'confusion' and 'disarray' over pipeline and internal trade, Manitoba premier say… https://t.co/lfeRw4DImy",@cbcnews
295,0.0,Sat Apr 28 08:00:13 +0000 2018,0.0,1.0,0.0,295,"Abortion pill prescribed more than 4,000 times in 1st year of drug's availability in Canada https://t.co/ZWLeLgo1IN https://t.co/ftIa7i6B2J",@cbcnews
296,-0.2263,Sat Apr 28 07:00:05 +0000 2018,0.16,0.84,0.0,296,Tom Brokaw cancels commencement speech amid sexual misconduct allegations https://t.co/QqmFwutjEB https://t.co/BcQUzAsGVO,@cbcnews
297,-0.296,Sat Apr 28 06:00:02 +0000 2018,0.18,0.82,0.0,297,Selected oilsands projects may avoid new environmental assessment rules https://t.co/p3ByOKtGnZ https://t.co/r2UzDVaUSQ,@cbcnews
298,0.0,Sat Apr 28 05:00:01 +0000 2018,0.0,1.0,0.0,298,Coalition calls for end to open-pen salmon farming in B.C. by 2025 https://t.co/irouQ4Fnzg https://t.co/sOeYGzVj7h,@cbcnews
299,0.5106,Sat Apr 28 04:00:31 +0000 2018,0.0,0.732,0.268,299,Sustainable P.E.I. potato message comes with free fries https://t.co/7fYWtye37o https://t.co/hsAUga4Mh2,@cbcnews
300,0.4215,Sat Apr 28 03:00:21 +0000 2018,0.0,0.823,0.177,300,Girl whose leg was amputated and reattached backwards hopes to dance again https://t.co/Dmb2z6dKEb https://t.co/0yLoMfeYka,@cbcnews
301,0.0,Sat Apr 28 02:30:02 +0000 2018,0.0,1.0,0.0,301,"Ministers head home, plan to reconvene NAFTA trade talks in a week's time  https://t.co/7YScan9zoQ https://t.co/SEpoht2a6s",@cbcnews
302,0.4588,Sat Apr 28 02:00:05 +0000 2018,0.0,0.769,0.231,302,Justin Bieber visits hometown museum exhibit dedicated to himself https://t.co/367E9Zk1uY https://t.co/oBbXSCv0uj,@cbcnews
303,-0.5719,Sat Apr 28 01:30:15 +0000 2018,0.281,0.719,0.0,303,'An eerie feeling': Missing pilot's belongings given to family 60 years later https://t.co/53RBqliDvF https://t.co/V8eayKmFfM,@cbcnews
304,-0.7506,Sat Apr 28 01:00:30 +0000 2018,0.39,0.61,0.0,304,"3 protesters killed at Gaza border, hundreds wounded, Gaza medics report https://t.co/5dRrxs67er https://t.co/AwHurX4GM6",@cbcnews
305,0.0,Sat Apr 28 00:30:13 +0000 2018,0.0,1.0,0.0,305,"TD, Royal Bank both raise their fixed mortgage rates https://t.co/9iyoy4WzCm https://t.co/z5RDJTMBPo",@cbcnews
306,0.1779,Sat Apr 28 00:00:23 +0000 2018,0.155,0.645,0.2,306,4 damning quotes from Trump's wild interview on Fox &amp; Friends https://t.co/H1QvzFX9na https://t.co/mWRQFYWdbe,@cbcnews
307,0.0,Fri Apr 27 23:30:00 +0000 2018,0.0,1.0,0.0,307,Japanese engineers have unveiled a real-life Transformer that changes from a robot to a car https://t.co/EXwRoobmvn https://t.co/mDV2mi35DE,@cbcnews
308,0.6249,Fri Apr 27 23:15:07 +0000 2018,0.083,0.686,0.231,308,CBC News will have special coverage of the public vigil to honour the the victims of Monday's Yonge Street van atta… https://t.co/rD1SaUebUl,@cbcnews
309,-0.7845,Fri Apr 27 23:00:11 +0000 2018,0.365,0.635,0.0,309,"Canadian lynched in Peru owned gun that killed Indigenous healer, authorities say https://t.co/sJ6F8K7Qnu https://t.co/f2pKwuaWzF",@cbcnews
310,-0.836,Fri Apr 27 22:35:21 +0000 2018,0.279,0.721,0.0,310,"RT @CBCToronto: We now know the names of all 10 victims from Monday’s fatal van attack in Toronto. 8 women and 2 men, between the ages of 2…",@cbcnews
311,0.296,Fri Apr 27 22:30:05 +0000 2018,0.0,0.891,0.109,311,"Hassan Al Kontar has spent 50 days in an airport in Kuala Lumpur, surviving on airline meals. https://t.co/qcXTPB4u20 @MichelleGhsoub",@cbcnews
312,-0.6597,Fri Apr 27 22:00:16 +0000 2018,0.241,0.759,0.0,312,"Audrey Gagnon, mother of a two-year-old girl who died in Quebec City last week, has been charged with second-degree… https://t.co/Wi3bxuWvZK",@cbcnews
313,0.1027,Fri Apr 27 21:30:00 +0000 2018,0.167,0.61,0.224,313,The United Nations special rapporteur on violence against women says Canada should start addressing its issues now… https://t.co/AIhA9tlGDk,@cbcnews
314,0.34,Fri Apr 27 21:00:00 +0000 2018,0.0,0.876,0.124,314,"North and South Korea's leaders signed a declaration agreeing to work for the ""complete denuclearization of the Kor… https://t.co/Ep5raXZ8Hr",@cbcnews
315,-0.2263,Fri Apr 27 20:30:22 +0000 2018,0.083,0.917,0.0,315,An Edmonton law firm has filed a $15 million class action lawsuit against an Alberta meat shop at the centre of a r… https://t.co/9uiHbRrRZK,@cbcnews
316,0.0,Fri Apr 27 20:00:22 +0000 2018,0.0,1.0,0.0,316,"TSX, Montreal exchanges shut down for unspecified trading issue https://t.co/7GmqomDZyN https://t.co/0yi4LqiKd0",@cbcnews
317,-0.6597,Fri Apr 27 19:30:08 +0000 2018,0.329,0.671,0.0,317,Coroner identifies all 10 Toronto victims of Monday's deadly van attack https://t.co/aXoLQwVXkF https://t.co/zErzXhZd5u,@cbcnews
318,0.0,Fri Apr 27 19:05:01 +0000 2018,0.0,1.0,0.0,318,German Chancellor Angela Merkel is visiting U.S. President Donald Trump today. https://t.co/RHkXF3reqW,@cbcnews
319,-0.6597,Fri Apr 27 19:01:13 +0000 2018,0.375,0.625,0.0,319,"RT @CBCToronto: Toronto police name van attack victims, give update https://t.co/qcrIDWaPQb",@cbcnews
320,0.1531,Fri Apr 27 18:45:03 +0000 2018,0.0,0.873,0.127,320,Judge tosses ex-Trump campaign chairman Manafort's civil suit challenging Russia probe https://t.co/cQzGsh8Byb,@cbcnews
321,-0.4767,Fri Apr 27 18:30:04 +0000 2018,0.134,0.866,0.0,321,A fund collecting money in the wake of this week's deadly van attack in Toronto has surpassed the $1 million mark. https://t.co/aXoLQwVXkF,@cbcnews
322,0.4404,Fri Apr 27 18:15:01 +0000 2018,0.0,0.847,0.153,322,"RT @CBCTechSci: Including Indigenous groups in studies of ancient remains makes for better science, say researchers https://t.co/h18j7lFmVB…",@cbcnews
323,-0.3182,Fri Apr 27 18:00:38 +0000 2018,0.22,0.661,0.119,323,"Joseph James DeAngelo, the suspected ""Golden State Killer,"" was arrested with the help of genetic information from… https://t.co/c6HjCi51rI",@cbcnews
324,-0.5499,Fri Apr 27 17:30:08 +0000 2018,0.157,0.843,0.0,324,"RT @RileyLaychuk: STORY: Swan River seniors complex treated for bedbugs nearly 600 times, but 'unreal' problem persists, family says https:…",@cbcnews
325,-0.7717,Fri Apr 27 17:20:19 +0000 2018,0.226,0.774,0.0,325,RT @CBCAlerts: UPDATE: CBC News has been told that the names of those who died in Monday's van attack along Toronto's Yonge Street will be…,@cbcnews
326,0.0,Fri Apr 27 17:15:04 +0000 2018,0.0,1.0,0.0,326,RT @CBCBusiness: TD hikes 5-year posted mortgage rate to 5.59% https://t.co/gDAfg7JMZP https://t.co/KIRbSmksde,@cbcnews
327,-0.3818,Fri Apr 27 17:12:41 +0000 2018,0.167,0.833,0.0,327,RT @CBCNB: Watch emergency officials update the flood situation in New Brunswick LIVE https://t.co/YYdLmAwbcN,@cbcnews
328,-0.2023,Fri Apr 27 17:00:39 +0000 2018,0.112,0.816,0.071,328,An independent investigation has cleared veteran TVO journalist Steve Paikin after a Toronto woman accused him of s… https://t.co/2kRMWAc7Ry,@cbcnews
329,0.3182,Fri Apr 27 16:39:18 +0000 2018,0.0,0.897,0.103,329,RT @CBCIndigenous: Truth and Reconciliation Call to Action 24: Require all medical and nursing students to take a course dealing with Abori…,@cbcnews
330,0.0,Fri Apr 27 16:30:35 +0000 2018,0.0,1.0,0.0,330,"The Trudeau government is expected to move next week on reforms to election laws, but they may not come in time for… https://t.co/HaqvLPS0rG",@cbcnews
331,0.0,Fri Apr 27 16:00:27 +0000 2018,0.0,1.0,0.0,331,"Digital devices and apps are designed to keep us hooked, but you can break the unconscious patterns that keep you c… https://t.co/znXODM1Mxh",@cbcnews
332,0.0,Fri Apr 27 15:30:06 +0000 2018,0.0,1.0,0.0,332,"Doctors issued more than 4,000 prescriptions for the abortion pill Mifegymiso to Canadian women in 2017 — the first… https://t.co/MMXjLpdO64",@cbcnews
333,0.0772,Fri Apr 27 15:09:55 +0000 2018,0.0,0.929,0.071,333,"RT @CBCAlerts: Independent 3rd-party investigation clears TVO broadcaster Steve Paikin of misconduct allegations. Paikin, host of Ontario p…",@cbcnews
334,0.0,Fri Apr 27 15:00:33 +0000 2018,0.0,1.0,0.0,334,#Opinion: Many of us are beginning to realize that online echo chambers and troll culture can cause real social har… https://t.co/04IQxsWfMG,@cbcnews
335,-0.4215,Fri Apr 27 14:45:10 +0000 2018,0.189,0.811,0.0,335,RT @CBCEnt: Tom Brokaw denies sexual misconduct claim by ex-NBC reporter  https://t.co/JZfL3sBHTg https://t.co/za095Zau6r,@cbcnews
336,0.0,Fri Apr 27 14:30:06 +0000 2018,0.0,1.0,0.0,336,"In the world of television, ""listening to voices means inclusion in the writers' room,"" said Hank Azaria, who perfo… https://t.co/FgTFL5X8Rp",@cbcnews
337,0.0,Fri Apr 27 14:17:00 +0000 2018,0.0,1.0,0.0,337,RT @KentUNCBC: UN chief says he’s counting on leaders of North &amp; South Korea to  build on this first “truly historic” meeting &amp; quickly imp…,@cbcnews
338,0.3818,Fri Apr 27 14:00:33 +0000 2018,0.0,0.874,0.126,338,Prime Minister Justin Trudeau will accept an honourary doctor of laws degree from New York University next month. https://t.co/FqXneFGsNq,@cbcnews
339,0.0,Fri Apr 27 13:49:20 +0000 2018,0.0,1.0,0.0,339,The historic handshake between Kim Jong-un and Moon Jae-In in the Korean border town of Panmunjeom.… https://t.co/QD26Lpe5EZ,@cbcnews
340,0.6369,Fri Apr 27 13:45:07 +0000 2018,0.0,0.846,0.154,340,RT @CBCMorningLive: We are just over three weeks away from the royal wedding. Prince William is set to be Prince Harry's best man...but who…,@cbcnews
341,-0.8555,Fri Apr 27 13:36:35 +0000 2018,0.335,0.559,0.106,341,RT @CBCAlerts: UPDATE: Audrey Gagnon has been charged with committing an indignity to a dead body as well as 2nd-degree murder in her daugh…,@cbcnews
342,0.0,Fri Apr 27 13:30:03 +0000 2018,0.0,1.0,0.0,342,Water levels are at approximately 7.5 metres in Fredericton. The flood level is 6.5 metres.  https://t.co/vEgLTD2n1j @jordandannygill,@cbcnews
343,0.0,Fri Apr 27 13:20:03 +0000 2018,0.0,1.0,0.0,343,RT @CBCEnt: 'It feels good:' ABBA announces 1st new material in 35 years https://t.co/yVlejkeZAt https://t.co/EfLDiwRwTl,@cbcnews
344,-0.7579,Fri Apr 27 13:00:13 +0000 2018,0.317,0.683,0.0,344,Hundreds of people are mistakenly declared dead every year by the Canada Revenue Agency. https://t.co/EvjtXV0elT @YvonneCBC,@cbcnews
345,0.1779,Fri Apr 27 12:30:27 +0000 2018,0.0,0.884,0.116,345,RT @hockeynight: Vegas deals Sharks 7-0 drubbing to extend playoff hot streak https://t.co/2bICygUjyv https://t.co/lPS6pXrrEd,@cbcnews
346,0.0,Fri Apr 27 12:18:32 +0000 2018,0.0,1.0,0.0,346,But why was the Korean peninsula divided in the first place? @OrmistonOnline explains: https://t.co/Xtwxnd8UhX,@cbcnews
347,0.4939,Fri Apr 27 12:15:01 +0000 2018,0.0,0.856,0.144,347,"The leaders of North and South Korea announced they would seek an agreement to establish ""permanent"" and ""solid"" pe… https://t.co/YHZVxjnSgC",@cbcnews
348,0.0,Fri Apr 27 12:13:16 +0000 2018,0.0,1.0,0.0,348,RT @CBCAlerts: The four members of the former Swedish supergroup ABBA say they have recorded new music for the first time since the mid-198…,@cbcnews
349,0.0,Fri Apr 27 12:00:32 +0000 2018,0.0,1.0,0.0,349,The Royal Canadian Air Force is recommending that the government buy used aircraft to replace two of the Challenger… https://t.co/FmOlruGlfR,@cbcnews
350,0.0,Fri Apr 27 11:52:55 +0000 2018,0.0,1.0,0.0,350,7/7 Get the Morning Brief in your inbox each morning. Sign up here: https://t.co/euWkx8Bq21 https://t.co/rbICHNppyN,@cbcnews
351,-0.3818,Fri Apr 27 11:52:54 +0000 2018,0.224,0.776,0.0,351,6/7 B.C.’s next move in the pipeline fight. https://t.co/MwWM30jrM8 https://t.co/bLHc5G45Nb,@cbcnews
352,0.0,Fri Apr 27 11:52:54 +0000 2018,0.0,1.0,0.0,352,5/7 What’s next for Bill Cosby. https://t.co/MwWM30jrM8 https://t.co/RdsuSJ9e8Z,@cbcnews
353,0.0,Fri Apr 27 11:52:53 +0000 2018,0.0,1.0,0.0,353,4/7 Louis Arthur Charles. https://t.co/MwWM30jrM8 https://t.co/FJPMHR28vb,@cbcnews
354,-0.6486,Fri Apr 27 11:52:52 +0000 2018,0.281,0.719,0.0,354,3/7 When the government declares you dead (but you aren't). https://t.co/MwWM30jrM8 https://t.co/ZkHGe6a198,@cbcnews
355,0.7184,Fri Apr 27 11:52:52 +0000 2018,0.0,0.571,0.429,355,2/7 Two Koreas agree to work toward peace. https://t.co/MwWM30jrM8 https://t.co/04k7HR0wty,@cbcnews
356,0.4926,Fri Apr 27 11:52:51 +0000 2018,0.0,0.814,0.186,356,1/7 Good morning! Here's the news you need to start your day today. https://t.co/MwWM30jrM8 https://t.co/oeDuao9MFs,@cbcnews
357,0.3182,Fri Apr 27 11:30:17 +0000 2018,0.092,0.728,0.18,357,Bill Cosby is free on $1 million US bail and under house arrest in his Pennsylvania home. His defence attorney has… https://t.co/qlrXLdBeOm,@cbcnews
358,0.0,Fri Apr 27 11:15:06 +0000 2018,0.0,1.0,0.0,358,"The Royal Canadian Mint is dealing with another possible theft, this time of nearly $110,000 in gold. https://t.co/leaLf71G2L",@cbcnews
359,0.0772,Fri Apr 27 11:00:08 +0000 2018,0.0,0.933,0.067,359,"#Analysis: In the debate over asylum seekers, the Liberals want the Conservatives to watch their words. The Conserv… https://t.co/23qh4CCuDG",@cbcnews
360,0.0,Fri Apr 27 10:46:57 +0000 2018,0.0,1.0,0.0,360,"""The baby will be known as His Royal Highness Prince Louis of Cambridge."" https://t.co/TK4yDOLjNo",@cbcnews
361,-0.743,Fri Apr 27 10:30:12 +0000 2018,0.36,0.64,0.0,361,Unease still looming over people who live and work in area of Toronto van attack https://t.co/vYBZUPh3Ur,@cbcnews
362,-0.6486,Fri Apr 27 10:15:03 +0000 2018,0.264,0.736,0.0,362,Golden State Killer caught using online genealogical sites to find DNA match https://t.co/y4v0zaikRv,@cbcnews
363,-0.34,Fri Apr 27 10:12:17 +0000 2018,0.133,0.782,0.085,363,"RT @CBCAlerts: History made as leaders of North and South Korea agree to work to formally end war after 65 years, strive for the 'complete…",@cbcnews
364,0.0,Fri Apr 27 10:06:58 +0000 2018,0.0,1.0,0.0,364,RT @CBCAlerts: Prince William and his wife Kate have named their 3rd child Louis Arthur Charles. The baby boy born Monday will be known as…,@cbcnews
365,0.0772,Fri Apr 27 10:00:40 +0000 2018,0.0,0.894,0.106,365,Saskatchewan government to begin mandatory training for semi-trailer drivers in 2019 https://t.co/7XXEAJVPuB,@cbcnews
366,-0.4767,Fri Apr 27 09:00:19 +0000 2018,0.182,0.739,0.079,366,EPA chief Scott Pruitt admits knowledge of staff raises but denies knowledge of soundproof booth spending https://t.co/5B0Tx2hlzW,@cbcnews
367,-0.296,Fri Apr 27 08:00:28 +0000 2018,0.128,0.872,0.0,367,"New mass graves discovered in Rwanda that could contain more than 2,000 bodies, authorities say https://t.co/BwOqyYoyzs",@cbcnews
368,0.6369,Fri Apr 27 07:00:13 +0000 2018,0.0,0.741,0.259,368,Prince William to be Prince Harry's best man at upcoming royal wedding https://t.co/TCBCWayiVY,@cbcnews
369,0.0,Fri Apr 27 06:00:06 +0000 2018,0.0,1.0,0.0,369,Ford to pivot away from small and mid-size cars and focus on production of trucks and SUVs https://t.co/Yor3VPOQSd,@cbcnews
370,-0.296,Fri Apr 27 05:00:01 +0000 2018,0.222,0.619,0.16,370,"China puts new ""Guam Killer"" missile into service amid ambitious military modernization program https://t.co/g3EF66vJ4R",@cbcnews
371,0.0,Fri Apr 27 04:00:05 +0000 2018,0.0,1.0,0.0,371,South Purcell caribou herd in B.C. down to just 4 animals https://t.co/zerhFEKAPD,@cbcnews
372,-0.2263,Fri Apr 27 03:00:05 +0000 2018,0.101,0.899,0.0,372,"Foreign Affairs Minister Chrystia Freeland cancels plans to attend NATO summit in Brussels to remain in Washington,… https://t.co/h7AMQUDB4l",@cbcnews
373,-0.7797,Fri Apr 27 02:30:23 +0000 2018,0.373,0.528,0.099,373,"Local shop manager held the hand of Toronto van attack victim while he died, says she ""didn't want him to be alone"" https://t.co/P8jZSluvz3",@cbcnews
374,-0.5106,Fri Apr 27 02:00:30 +0000 2018,0.163,0.837,0.0,374,Former Ontario PC candidate Patrick Brown failed to disclose rental income from personal residence and a loan from… https://t.co/usOToeC3l7,@cbcnews
